VendorCode,VendorName,PurchaseType,Amt,QYT,ItemDescription,ItemCode,ItemGroup,DocNum,Year,Month,DocType,DB,ReferenceNumber
LV0000062,شركة مطاحن الهاشمية المحدودة,Local Vendors,94122,226.8,سكر 50 كعم 20*50,1081001,Sugar,26000924,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000062,شركة مطاحن الهاشمية المحدودة,Local Vendors,41328,100.8,سكر 50 كعم 20*50,1081001,Sugar,26001031,2026,06,فاتورة مشتريات,الشركة التجارية,
LV0000062,شركة مطاحن الهاشمية المحدودة,Local Vendors,30996,75.6,سكر 50 كعم 20*50,1081001,Sugar,26001040,2026,06,فاتورة مشتريات,الشركة التجارية,
LV0000321,شركة بيانات الحساب,Local Vendors,2800,0,طابعات كاش فان,,,26000149,2026,01,فاتورة مشتريات,الشركة التجارية,
LV0000320,مصنع النور للسكاكر والحلويات -مورد,Local Vendors,1691,178000,دربس (ملبس),1161002,Others,26000148,2026,01,فاتورة مشتريات,الشركة التجارية,
LV0000320,مصنع النور للسكاكر والحلويات -مورد,Local Vendors,1540,154000,دربس (ملبس),1161002,Others,26000635,2026,03,فاتورة مشتريات,الشركة التجارية,
LV0000320,مصنع النور للسكاكر والحلويات -مورد,Local Vendors,1520,152000,دربس (ملبس),1161002,Others,26000879,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000320,مصنع النور للسكاكر والحلويات -مورد,Local Vendors,448.276,52000,دربس (ملبس),1161002,Others,26000935,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,120,600,الخير معجنات جاهزة مشكلة 1*1,1151010,Legumes & Spices,26000822,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,1.14,3,قشطة خبز كماج صغير 1 كغم,1151071,Legumes & Spices,26000822,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,30,300,قشطة خبز مسخن طحين زيرو,1151090,Legumes & Spices,26000207,2026,01,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,256.5,513,قشطة خبز حمام 1 كغم,1151070,Legumes & Spices,26000207,2026,01,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,72.2,190,قشطة خبز قمح أسمر(لمرضى السكري صغير),1151065,Legumes & Spices,26000207,2026,01,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,931.76,2452,قشطة خبز كماج كبير 1 كغم,1151069,Legumes & Spices,26000207,2026,01,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,145.6,104,قشطة قرشلة وكعك بأنواعه محلى او سادة 1 كغم,1151100,Legumes & Spices,26000207,2026,01,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,6,60,قشطة خبز شراك,1151066,Legumes & Spices,26000207,2026,01,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,682.1,1795,قشطة خبز كماج كبير 1 كغم,1151069,Legumes & Spices,26000209,2026,01,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,85.5,225,قشطة خبز قمح أسمر(لمرضى السكري صغير),1151065,Legumes & Spices,26000209,2026,01,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,252.5,505,قشطة خبز حمام 1 كغم,1151070,Legumes & Spices,26000209,2026,01,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,557,5570,قشطة خبز برغر طحين زيرو 1 كغم,1151053,Legumes & Spices,26000209,2026,01,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,245,2450,قشطة خبز طابون,1151048,Legumes & Spices,26000209,2026,01,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,33,330,قشطة خبز شراك,1151066,Legumes & Spices,26000209,2026,01,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,8.4,6,قشطة قرشلة وكعك بأنواعه محلى او سادة 1 كغم,1151100,Legumes & Spices,26000209,2026,01,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,753.16,1982,قشطة خبز كماج صغير 1 كغم,1151071,Legumes & Spices,26000823,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,140.98,371,قشطة خبز قمح أسمر(لمرضى السكري صغير),1151065,Legumes & Spices,26000823,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,221.5,443,قشطة خبز حمام 1 كغم,1151070,Legumes & Spices,26000823,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,567,405,قشطة قرشلة وكعك بأنواعه محلى او سادة 1 كغم,1151100,Legumes & Spices,26000823,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,80,800,قشطة خبز شراك,1151066,Legumes & Spices,26000823,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,120,120,قشطة قطايف 1 كغم,1151104,Legumes & Spices,26000823,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,13.5,9,قشطة قرشلة مطحونة ناعم أو خشن او حار 1 كغم,1151092,Legumes & Spices,26000210,2026,01,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,347.7,915,قشطة خبز كماج كبير 1 كغم,1151069,Legumes & Spices,26000210,2026,01,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,47.6,34,قشطة قرشلة وكعك بأنواعه محلى او سادة 1 كغم,1151100,Legumes & Spices,26000210,2026,01,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,8.5,85,قشطة خبز شراك,1151066,Legumes & Spices,26000210,2026,01,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,10,100,قشطة خبز طابون,1151048,Legumes & Spices,26000210,2026,01,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,824.6,2170,قشطة خبز كماج كبير 1 كغم,1151069,Legumes & Spices,26000211,2026,01,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,135.28,356,قشطة خبز قمح أسمر(لمرضى السكري صغير),1151065,Legumes & Spices,26000211,2026,01,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,293,586,قشطة خبز حمام 1 كغم,1151070,Legumes & Spices,26000211,2026,01,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,630,450,قشطة قرشلة وكعك بأنواعه محلى او سادة 1 كغم,1151100,Legumes & Spices,26000211,2026,01,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,75,750,قشطة خبز شراك,1151066,Legumes & Spices,26000211,2026,01,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,934,4670,الخير معجنات جاهزة مشكلة 1*1,1151010,Legumes & Spices,26000212,2026,01,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,25,25,قشطة قطايف 1 كغم,1151104,Legumes & Spices,26000824,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,8.5,85,قشطة خبز شراك,1151066,Legumes & Spices,26000824,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,10.5,7,قشطة قرشلة مطحونة ناعم أو خشن او حار 1 كغم,1151092,Legumes & Spices,26000824,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,8,80,قشطة خبز طابون,1151048,Legumes & Spices,26000824,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,40.6,29,قشطة قرشلة وكعك بأنواعه محلى او سادة 1 كغم,1151100,Legumes & Spices,26000824,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,264.86,697,قشطة خبز كماج صغير 1 كغم,1151071,Legumes & Spices,26000824,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,512,2560,الخير معجنات جاهزة مشكلة 1*1,1151010,Legumes & Spices,26000825,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,840.18,2211,قشطة خبز كماج صغير 1 كغم,1151071,Legumes & Spices,26000826,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,59.66,157,قشطة خبز قمح أسمر(لمرضى السكري صغير),1151065,Legumes & Spices,26000826,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,156,312,قشطة خبز حمام 1 كغم,1151070,Legumes & Spices,26000826,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,145.6,104,قشطة قرشلة وكعك بأنواعه محلى او سادة 1 كغم,1151100,Legumes & Spices,26000826,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,75,75,قشطة قطايف 1 كغم,1151104,Legumes & Spices,26000826,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,150,150,قشطة قطايف 1 كغم,1151104,Legumes & Spices,26000827,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,39.2,28,قشطة قرشلة وكعك بأنواعه محلى او سادة 1 كغم,1151100,Legumes & Spices,26000827,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,15,150,قشطة خبز مسخن طحين زيرو,1151090,Legumes & Spices,26000827,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,19,190,قشطة خبز شراك,1151066,Legumes & Spices,26000827,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,191,1910,قشطة خبز برغر طحين زيرو 1 كغم,1151053,Legumes & Spices,26000827,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,228.5,457,قشطة خبز حمام 1 كغم,1151070,Legumes & Spices,26000827,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000334,مخابز جوهرة الرشيد - مورد,Local Vendors,93.48,246,قشطة خبز قمح أسمر(لمرضى السكري صغير),1151065,Legumes & Spices,26000827,2026,04,فاتورة مشتريات,الشركة التجارية,
